Date,Number_of_tweet,exchange,open,high,low,close,volume,trade_count,vwap,symbol,nasdaq,spx,Ethereum Market Cap,Next_day_price
2018-10-19,52,CBSE,199.64,201.47,197.8,200,43427.96021,15370,199.9688744,ETHUSD,7449.03,2767.78,20978898040,199.64
2018-10-22,55,CBSE,201.25,201.96,200.07,200.69,9558.707465,3625,201.0885958,ETHUSD,7468.63,2755.88,21194118735,202.5
2018-10-23,59,CBSE,200.69,201.87,197.96,201.12,35903.13067,13724,199.8689379,ETHUSD,7437.54,2740.69,21065455940,200.69
2018-10-24,45,CBSE,200.68,200.72,195.83,198.95,37495.61814,5485,198.045341,ETHUSD,7108.4,2656.1,20971271071,201.12
2018-10-25,41,CBSE,198.95,200.68,198.88,199.65,35523.62436,11998,199.8396276,ETHUSD,7318.34,2705.57,20915202601,198.95
2018-10-26,56,CBSE,199.37,204.35,198.64,200.7,47133.03199,15418,200.9688713,ETHUSD,7167.21,2658.69,20806627800,199.65
2018-10-29,56,CBSE,194.29,195.37,193.74,195.3,8485.870545,4065,194.4154635,ETHUSD,7050.29,2641.25,21050011679,202.12
2018-10-30,70,CBSE,195.3,196.41,192.6,195.35,54422.62105,16417,194.0894927,ETHUSD,7161.65,2682.63,20141044165,195.3
2018-10-31,64,CBSE,195.24,200,191.4,196.95,55610.14557,19051,195.6495434,ETHUSD,7305.9,2711.74,20319037427,195.35
2018-11-01,48,CBSE,196.66,198.63,196.26,197.96,33336.88855,13897,196.997812,ETHUSD,7434.06,2740.37,20443374891,196.95
2018-11-02,51,CBSE,199.75,200,198.5,199.07,6245.250576,3264,199.3465737,ETHUSD,7356.99,2723.06,20504797884,197.96
2018-11-05,52,CBSE,207.27,211.2,205.38,208.53,46503.22412,15821,207.7107419,ETHUSD,7328.85,2738.31,21305283380,207.27
2018-11-06,58,CBSE,207.97,219.08,207.96,218.65,109488.5577,23359,214.2676228,ETHUSD,7375.96,2755.45,21542826214,208.53
2018-11-07,61,CBSE,217.24,221.67,215.56,216.84,43833.16228,13567,217.8146427,ETHUSD,7570.75,2813.89,22564364809,218.65
2018-11-08,48,CBSE,210.35,212.2,210.34,211.3,11559.23597,3542,211.059073,ETHUSD,7530.89,2806.83,22526589761,216.84
2018-11-09,40,CBSE,208.01,210.44,207.69,210.14,7103.424966,3270,208.9034657,ETHUSD,7406.9,2781.01,22014228201,211.3
2018-11-12,59,CBSE,210.07,211.03,207,208.77,37141.26831,11046,209.2456528,ETHUSD,7200.87,2726.22,21915333223,209.88
2018-11-13,49,CBSE,203.2,204.44,202.54,204.44,7263.901155,3541,203.7342222,ETHUSD,7200.88,2722.18,21835416808,208.77
2018-11-14,51,CBSE,204.43,204.9,165.2,177.79,347915.1473,76188,180.2690792,ETHUSD,7136.39,2701.58,21526572966,204.44
2018-11-15,40,CBSE,175.07,180.38,165.33,178.89,192397.3109,41399,173.9586857,ETHUSD,7259.03,2730.2,18991988237,177.79
2018-11-16,50,CBSE,172.4,173.12,170.38,171.63,10770.89469,5335,171.7451356,ETHUSD,7247.87,2736.27,18833157524,178.89
2018-11-19,50,CBSE,145.22,149.5,139,139.84,104562.195,15970,144.2803984,ETHUSD,7028.48,2690.73,18355720231,163.21
2018-11-20,71,CBSE,139.89,144.97,121.5,127.55,733209.22,109003,131.634818,ETHUSD,6908.82,2641.89,15568477360,139.84
2018-11-21,52,CBSE,126.15,138.4,126,134.73,267148.5062,49133,133.2014783,ETHUSD,6972.25,2649.93,13480873431,127.55
2018-11-23,42,CBSE,122.3,124.93,117.03,121.44,121794.499,27062,120.3507458,ETHUSD,6938.98,2632.56,13145643372,122.4
2018-11-26,39,CBSE,106.84,106.99,102.57,105.81,66623.14712,11828,104.7878859,ETHUSD,7081.85,2673.45,12164898238,114.3
2018-11-27,57,CBSE,108.74,115.77,108.74,113.54,102257.1413,19350,112.1293624,ETHUSD,7082.7,2682.17,11351812371,105.81
2018-11-28,54,CBSE,113.55,126.46,112.55,121.94,263042.4675,43972,119.4968998,ETHUSD,7291.59,2743.79,11441393468,113.54
2018-11-29,38,CBSE,118.46,123.05,113,116.38,159464.6899,34416,117.9428504,ETHUSD,7273.08,2737.76,12659773333,121.94
2018-11-30,46,CBSE,111.7,112.5,110.3,110.7,23825.64144,7327,111.4217616,ETHUSD,7330.54,2760.17,12182154959,116.38
2018-12-03,46,CBSE,111.89,112.99,104.74,107.21,112671.2222,23966,108.2331079,ETHUSD,7441.51,2790.37,11998542054,114.76
2018-12-04,55,CBSE,108.61,109.37,105.24,106.86,39744.94437,8700,107.1858445,ETHUSD,7158.43,2700.06,11252886409,107.21
2018-12-06,66,CBSE,89.1,91.02,81.02,86.9,255345.4062,37320,85.54114572,ETHUSD,7188.26,2695.95,10626501697,101.74
2018-12-07,57,CBSE,86.89,97.16,81.69,92.45,358093.9076,62511,88.2384117,ETHUSD,6969.25,2633.08,9411545129,86.9
2018-12-10,43,CBSE,91.7,92.28,87.3,89.23,107353.5091,26160,89.56525655,ETHUSD,7020.52,2637.72,9708220957,92.79
2018-12-11,59,CBSE,86.96,87.5,86.06,87.06,18677.72671,5884,86.76659429,ETHUSD,7031.83,2636.78,9323959136,89.23
2018-12-12,38,CBSE,89.02,89.14,87,87.91,21036.98195,4740,87.99523299,ETHUSD,7098.31,2651.07,9111391456,87.06
2018-12-13,49,CBSE,85.35,85.98,83.55,85.15,34599.87343,7820,85.05861318,ETHUSD,7070.33,2650.54,9261188929,87.91
2018-12-14,34,CBSE,83,84.29,82.33,83.56,23119.72543,7673,83.39057469,ETHUSD,6910.67,2599.95,8913719806,85.15
2018-12-17,37,CBSE,93.8,95.41,92.03,92.3,36915.43063,8072,93.77071949,ETHUSD,6753.73,2545.94,8803144022,84.11
2018-12-18,65,CBSE,92.3,101.5,91.55,101,160387.1807,26130,94.93049049,ETHUSD,6783.91,2546.16,9769901072,92.3
2018-12-19,57,CBSE,99.39,101.99,98.5,99.91,32342.31622,7107,100.5877833,ETHUSD,6636.83,2506.96,10392925527,101
2018-12-20,47,CBSE,114.52,120,110,111.6,106821.8205,17268,115.2927915,ETHUSD,6528.41,2467.42,10336785711,99.91
2018-12-21,52,CBSE,111.6,117.2,105.3,107.74,142340.2101,32549,110.855583,ETHUSD,6332.99,2416.62,11865192793,111.6
2018-12-24,32,CBSE,148.28,159.51,132.2,139.09,418826.6183,58894,144.3369411,ETHUSD,6192.92,2351.1,13420144844,148.28
2018-12-26,30,CBSE,130.47,131.78,121.14,122.72,63328.17064,9476,125.9190913,ETHUSD,6554.36,2467.7,13232839336,134.29
2018-12-27,27,CBSE,122.82,125.69,112.26,114.63,215556.7436,30954,117.9111191,ETHUSD,6579.49,2488.83,13473635804,122.72
2018-12-28,48,CBSE,136.81,141,134.1,135.65,45112.33879,8890,137.1054185,ETHUSD,6584.52,2485.74,11924339226,114.63
2019-01-02,47,CBSE,140.07,156.69,139.2,153.5,211090.2707,35710,149.7141911,ETHUSD,6665.94,2510.03,14392313037,140.08
2019-01-03,50,CBSE,147.23,154.6,145.14,153.68,56000.43768,10478,150.1728089,ETHUSD,6463.5,2447.89,15922214147,153.5
2019-01-04,55,CBSE,153.24,160.62,153.23,159.11,86632.84149,16097,158.788582,ETHUSD,6738.86,2531.94,15277722819,153.68
2019-01-07,56,CBSE,150.57,151.8,146.71,147.44,33802.87402,10408,148.527667,ETHUSD,6823.47,2549.69,16115376657,155.92
2019-01-08,55,CBSE,149.1,152.88,148.36,151.28,32318.22987,8165,151.3677927,ETHUSD,6897,2574.41,15614190929,147.44
2019-01-09,50,CBSE,149.49,150.9,149.2,149.21,16294.975,5817,149.8742698,ETHUSD,6957.08,2584.96,15452130779,151.28
2019-01-10,36,CBSE,126.42,128.84,124.12,127.37,38054.84038,10976,126.9639465,ETHUSD,6986.07,2596.64,15516781023,149.21
2019-01-11,48,CBSE,127.38,128.3,121.74,125.83,123026.1235,25298,125.5690618,ETHUSD,6971.48,2596.26,13229569872,127.37
2019-01-14,58,CBSE,128.36,129.96,127.82,128.16,25576.1476,5987,128.8254474,ETHUSD,6905.92,2582.61,11970884149,117
2019-01-15,54,CBSE,120.01,121.54,119,121.05,28908.66958,6945,120.2537107,ETHUSD,7023.83,2610.3,13312835356,128.16
2019-01-16,45,CBSE,122.19,122.53,119.5,120.49,20192.03987,5489,120.7161231,ETHUSD,7034.69,2616.1,12511274619,121.05
2019-01-17,43,CBSE,122.53,122.88,120.82,121.11,13410.63915,4115,121.8241985,ETHUSD,7084.46,2635.96,12790017531,120.49
2019-01-18,43,CBSE,119.54,120.99,119.54,120.5,14497.43997,4733,120.3291826,ETHUSD,7157.23,2670.71,12732832650,121.11
2019-01-22,59,CBSE,118.08,118.8,117.76,118.23,10402.23821,3818,118.3546283,ETHUSD,7020.36,2632.9,12103985769,116.36
2019-01-23,38,CBSE,118.23,118.9,115.02,116.55,50658.08368,14035,116.9907893,ETHUSD,7025.77,2638.7,12313725372,118.23
2019-01-24,42,CBSE,116.4,116.63,115.94,116.15,10912.88865,3805,116.3867952,ETHUSD,7073.46,2642.33,12169120161,116.55
2019-01-25,48,CBSE,116.16,117.09,114.04,114.95,65937.90539,16585,115.4034642,ETHUSD,7164.86,2664.76,12153158418,116.15
2019-01-28,42,CBSE,105.44,105.88,102.27,102.97,24047.80512,6215,104.1840481,ETHUSD,7085.69,2643.85,11774157609,106.14
2019-01-29,47,CBSE,104.01,105.59,102.9,104.74,22085.03364,5450,104.2432334,ETHUSD,7028.29,2640,11010938397,102.97
2019-01-30,29,CBSE,107.61,109.97,107.59,108.23,26175.51902,5983,108.8380465,ETHUSD,7183.08,2681.05,10955187408,104.74
2019-01-31,39,CBSE,105.79,106.03,103,103.94,25631.92924,7929,104.0647191,ETHUSD,7281.74,2704.1,11329885766,108.23
2019-02-01,41,CBSE,105.85,106.49,105.46,105.86,11579.59478,3382,106.0432937,ETHUSD,7263.87,2706.53,11125649845,103.94
2019-02-04,42,CBSE,106.04,106.21,105.08,105.71,11279.99315,3505,105.7573936,ETHUSD,7347.54,2724.87,11229439070,105.7
2019-02-05,38,CBSE,106.02,106.31,100.15,101.75,47312.71034,8483,102.4851293,ETHUSD,7402.08,2737.7,11267355155,105.71
2019-02-06,32,CBSE,103.32,104.35,103.03,103.66,18335.11194,5695,103.9303711,ETHUSD,7375.28,2731.61,11245947689,101.75
2019-02-07,39,CBSE,103.22,103.87,102.29,103.85,15513.73418,4805,103.2075352,ETHUSD,7288.35,2706.05,10959290842,103.66
2019-02-08,35,CBSE,103.85,122,103.02,117.96,209709.9947,32528,113.0449694,ETHUSD,7298.2,2707.88,10923364918,103.85
2019-02-11,35,CBSE,119.57,119.71,117,119.3,27343.57711,5697,118.3588211,ETHUSD,7307.91,2709.8,13087985837,118.44
2019-02-12,37,CBSE,119.31,122.35,118.19,120.82,76036.42529,14580,120.1722097,ETHUSD,7414.62,2744.73,12680390197,119.3
2019-02-13,49,CBSE,120.74,123.22,120.15,120.66,28791.16621,5448,121.9572858,ETHUSD,7420.38,2753.03,12845310574,120.82
2019-02-14,45,CBSE,119.39,121.6,119.22,121.09,13425.05704,4438,120.6368185,ETHUSD,7426.96,2745.73,12793730452,120.66
2019-02-15,34,CBSE,121.08,123.57,119.13,120.42,48244.02439,13886,120.9594735,ETHUSD,7472.41,2775.6,12668201016,121.09
2019-02-19,45,CBSE,145.51,147.81,142.46,142.69,108164.8122,23144,145.3961511,ETHUSD,7486.77,2779.76,15243928177,144.62
2019-02-20,48,CBSE,147.16,147.9,144.21,146.96,44747.67682,7882,145.95989,ETHUSD,7489.07,2784.7,15072819716,142.69
2019-02-21,41,CBSE,147.02,148.6,141.76,144.21,69838.49244,16402,143.9261428,ETHUSD,7459.71,2774.88,15611440200,146.96
2019-02-22,32,CBSE,144.7,147.5,142.26,146.68,68531.19502,14497,146.1912609,ETHUSD,7527.55,2792.67,15225793599,144.21
2019-02-25,47,CBSE,137.63,140.63,135.5,136.35,27555.78498,6349,137.2662801,ETHUSD,7554.46,2796.11,14284713525,131.76
2019-02-26,38,CBSE,135.74,135.93,134.1,135.87,15174.16817,4134,135.1016847,ETHUSD,7549.3,2793.9,14472468022,136.35
2019-02-27,51,CBSE,134.36,137.37,133.62,136.27,23737.50081,5636,135.7370209,ETHUSD,7554.51,2792.38,14307393198,135.87
2019-02-28,65,CBSE,134.48,135.79,134.48,135.6,14272.96014,4461,135.1738589,ETHUSD,7532.53,2784.49,14178777737,136.27
2019-03-01,43,CBSE,134.71,135.39,132.55,133.61,18082.32802,3623,134.0389036,ETHUSD,7595.35,2803.69,14233212113,135.6
2019-03-04,38,CBSE,125.24,126.32,124.78,125.63,15157.15866,3385,125.4485139,ETHUSD,7577.57,2792.81,13708633835,126.89
2019-03-05,54,CBSE,125.77,134.77,125.74,133.53,54708.23032,9145,131.0036457,ETHUSD,7576.36,2789.65,13206850626,125.63
2019-03-06,32,CBSE,137,139.68,136.4,137.27,32787.74684,8604,138.1103517,ETHUSD,7505.92,2771.45,14358338789,133.53
2019-03-07,47,CBSE,136.25,136.71,134.5,136.3,19122.30882,4027,135.7099472,ETHUSD,7421.46,2748.93,14452766139,137.27
2019-03-08,30,CBSE,136.29,138.6,130.13,132.75,86267.01308,16076,134.4954546,ETHUSD,7408.14,2743.07,14369621726,136.3
2019-03-11,43,CBSE,132.05,132.57,127.19,129.36,36922.57461,5888,129.5604971,ETHUSD,7558.06,2783.3,14309692872,134.71
2019-03-12,42,CBSE,132.81,132.94,131.82,132.01,9964.456619,2878,132.2824425,ETHUSD,7591.03,2791.52,13919712302,129.36
2019-03-13,53,CBSE,131.14,131.85,130.9,131.45,8604.490236,3026,131.4301078,ETHUSD,7643.41,2810.92,14031839989,132.01
2019-03-14,34,CBSE,131.45,135.09,128.9,131.4,39701.66849,16016,131.5733794,ETHUSD,7630.91,2808.48,13852442749,131.45
2019-03-15,45,CBSE,135.99,147.23,135.98,142.52,82319.07071,12279,140.2993827,ETHUSD,7688.53,2822.48,13903058197,131.4
2019-03-18,51,CBSE,137.01,138.65,136.33,136.75,14159.24662,3238,137.4497816,ETHUSD,7714.48,2832.94,14586546978,139.26
2019-03-19,46,CBSE,138.15,138.41,136.43,136.92,13090.16567,4259,137.237777,ETHUSD,7723.95,2832.57,14504816696,136.75
2019-03-20,33,CBSE,138.72,139.14,137.45,138.45,11070.5624,4020,138.4623925,ETHUSD,7728.97,2824.23,14588139259,136.92
2019-03-21,33,CBSE,134.47,135.03,134.1,134.54,6363.751234,3753,134.6400357,ETHUSD,7838.96,2854.88,14646332155,138.45
2019-03-22,30,CBSE,134.54,136.93,134.53,135.63,37173.2245,12092,136.1132589,ETHUSD,7642.67,2800.71,14226418657,134.54
2019-03-25,32,CBSE,133.01,133.8,133.01,133.29,6719.889901,2426,133.3643859,ETHUSD,7637.54,2798.36,14349083380,135.61
2019-03-26,33,CBSE,133.26,137.14,133.01,136.38,32304.71852,4588,135.7211239,ETHUSD,7691.52,2818.46,14114508111,133.29
2019-03-27,29,CBSE,139.08,139.08,137.4,137.65,9518.199725,3399,138.3340209,ETHUSD,7643.38,2805.37,14127347666,136.38
2019-03-28,41,CBSE,137.43,138.34,137.3,137.43,8588.137653,3555,137.8602609,ETHUSD,7669.17,2815.44,14728909326,137.65
2019-03-29,34,CBSE,142.83,145.48,140.53,142.32,42319.89807,6647,143.5899926,ETHUSD,7729.32,2834.4,14528588961,137.43
2019-04-01,39,CBSE,140.91,153.33,140.71,149.56,49244.61774,8607,146.2423296,ETHUSD,7828.91,2867.19,14930496588,142.36
2019-04-02,52,CBSE,164.55,177.3,162.06,166.12,158536.8041,22190,169.9165388,ETHUSD,7848.69,2867.24,14928001079,149.56
2019-04-03,40,CBSE,166.19,180.1,150.52,161.33,345436.9334,52570,169.5603035,ETHUSD,7895.55,2873.4,17376379496,166.12
2019-04-04,42,CBSE,162.54,164.47,153.5,157.65,113008.2531,25187,158.3543947,ETHUSD,7891.78,2879.39,17073994347,161.33
2019-04-05,47,CBSE,166.07,166.1,163.41,164.35,13554.63706,3656,164.2968348,ETHUSD,7938.69,2892.74,16631238666,157.65
2019-04-08,34,CBSE,185.35,185.7,174.07,180.74,142709.0072,30854,179.5136511,ETHUSD,7953.88,2895.77,18330615695,185.32
2019-04-09,46,CBSE,175.78,181.4,175.04,180,30532.15884,5445,179.1044635,ETHUSD,7909.28,2878.2,19005528101,180.74
2019-04-10,40,CBSE,177.64,177.9,168.75,171.44,55199.02976,8327,173.1942051,ETHUSD,7964.24,2888.21,18514941901,180
2019-04-11,36,CBSE,171.71,171.84,160.56,164.92,125267.5474,23370,165.7549676,ETHUSD,7947.36,2888.32,18738487751,171.44
2019-04-12,53,CBSE,164.75,168.87,160.87,164.27,79981.77677,16767,164.9560972,ETHUSD,7984.16,2907.41,17442825237,164.92
2019-04-15,45,CBSE,168.72,168.87,156,160.24,94209.83496,18951,161.7966155,ETHUSD,7976.01,2905.58,17700075887,168.65
2019-04-16,47,CBSE,166.38,168.73,165.37,167.42,12470.7312,4283,166.8270552,ETHUSD,8000.23,2907.06,16995977337,160.24
2019-04-17,37,CBSE,166.53,173.94,166.01,172.67,39864.27275,8362,171.6467361,ETHUSD,7996.08,2900.45,17609171351,167.42
2019-04-18,37,CBSE,172.57,176.17,170.39,174.15,81138.37185,28919,173.5866165,ETHUSD,7998.06,2905.03,17588516337,172.67
2019-04-22,31,CBSE,171.59,175.98,170.43,173.71,30243.9788,5452,172.862354,ETHUSD,8015.27,2907.97,17972610400,169.48
2019-04-23,52,CBSE,173.83,176.94,169.01,170.14,98083.90499,18115,172.9812425,ETHUSD,8120.82,2933.68,18087557354,173.71
2019-04-24,47,CBSE,165.54,166.34,163.04,164.16,18684.83968,4379,164.7530877,ETHUSD,8102.02,2927.25,18058590379,170.14
2019-04-25,36,CBSE,152.07,156,148.26,152.41,60721.03256,13521,152.1502374,ETHUSD,8118.68,2926.17,17513743540,164.16
2019-04-26,33,CBSE,152.6,153.97,149.11,153.41,76296.16098,19234,151.7297604,ETHUSD,8146.4,2939.88,16278218288,152.41
2019-04-29,53,CBSE,152.4,155.79,152.32,154.03,20715.15904,4159,154.425144,ETHUSD,8161.85,2943.03,16559733010,154.61
2019-04-30,69,CBSE,160.39,163.25,159.07,159.75,24186.18976,5754,161.2937288,ETHUSD,8095.39,2945.83,16314567668,154.03
2019-05-01,40,CBSE,158.31,158.9,157.49,158.37,7220.026001,2858,158.3380046,ETHUSD,8049.64,2923.73,17017994744,159.75
2019-05-02,38,CBSE,158.7,160.62,157.61,159.65,14643.62155,4993,159.2831682,ETHUSD,8036.77,2917.52,16881275146,158.37
2019-05-03,49,CBSE,164.73,168.71,160.16,162.57,44918.16944,7427,165.5840611,ETHUSD,8164,2945.64,17057211135,159.65
2019-05-06,60,CBSE,171.08,180.69,171.08,176.79,75231.3912,14308,177.5224164,ETHUSD,8123.29,2932.47,17213549032,159.45
2019-05-07,51,CBSE,176.78,178,165.2,166.51,122812.4146,27047,171.7331506,ETHUSD,7963.76,2884.05,18328559385,176.79
2019-05-08,41,CBSE,169.61,173.33,168.81,171.24,34363.89156,9257,171.1053434,ETHUSD,7943.32,2879.42,18164993797,166.51
2019-05-09,54,CBSE,170.11,175.56,167.49,175.2,50592.28144,11627,171.7399428,ETHUSD,7910.59,2870.72,18006362668,171.24
2019-05-10,80,CBSE,172.23,177.43,172.19,175.09,43183.61449,9727,175.3554595,ETHUSD,7916.94,2881.4,18116042476,175.2
2019-05-13,61,CBSE,196.38,212.5,195.17,211.17,127234.2683,17495,205.5063405,ETHUSD,7647.02,2811.87,19825564759,191.71
2019-05-14,87,CBSE,217.66,230.54,216.84,226.28,148576.3791,22608,224.1924175,ETHUSD,7734.49,2834.41,20785018542,211.17
2019-05-15,77,CBSE,249,274.31,248.1,260.42,285676.2565,47839,262.9676102,ETHUSD,7822.15,2850.96,23191421814,226.28
2019-05-16,57,CBSE,260.43,281.77,242.19,264.5,530023.1121,99596,261.3601181,ETHUSD,7898.05,2876.32,26321593931,260.42
2019-05-17,60,CBSE,240.68,245.48,222.88,244.59,316241.0553,73257,234.1795288,ETHUSD,7816.29,2859.53,27977152978,264.5
2019-05-20,52,CBSE,252.42,257,248.23,249.35,44149.16753,8913,252.2485366,ETHUSD,7702.38,2840.23,27696392706,261.09
2019-05-21,55,CBSE,254.64,261.62,253.31,257.82,33789.52489,9217,257.0391889,ETHUSD,7785.72,2864.36,26710731425,249.35
2019-05-22,50,CBSE,243.37,245.17,240.56,242.95,27631.18005,8291,243.3454374,ETHUSD,7750.84,2856.27,27208222408,257.82
2019-05-23,47,CBSE,245.8,247.23,243.03,244.1,25596.97903,6780,244.9719923,ETHUSD,7628.28,2822.24,25986179169,242.95
2019-05-24,52,CBSE,244.05,256.06,242.4,249.83,137866.9275,31527,251.6643108,ETHUSD,7637.01,2826.06,26015066752,244.1
2019-05-28,65,CBSE,271.15,271.16,266.03,267.65,30219.01026,7699,268.5418972,ETHUSD,7607.35,2802.39,29061104048,271.24
2019-05-29,62,CBSE,269.39,288.22,267.47,284.5,92119.55446,16162,278.2125242,ETHUSD,7547.31,2783.02,28849462682,267.65
2019-05-30,38,CBSE,284.5,288.77,235.44,254.62,306741.9766,61589,266.0220083,ETHUSD,7567.72,2788.86,28545915355,284.5
2019-05-31,48,CBSE,267.68,274.99,265.5,270.29,51282.63919,11589,270.461672,ETHUSD,7453.15,2752.06,27163085813,254.62
2019-06-03,41,CBSE,249.4,249.43,237,247.35,85843.80102,18617,244.8699968,ETHUSD,7333.02,2744.45,28695353819,268.8
2019-06-04,51,CBSE,240.95,243.73,239.84,242.5,28825.52548,7613,241.9794893,ETHUSD,7527.12,2803.27,26744262117,247.35
2019-06-05,43,CBSE,242.46,249,237.55,246.32,110813.5244,28272,244.3045769,ETHUSD,7575.48,2826.15,25505094564,242.5
2019-06-06,44,CBSE,249.54,252,244.84,246.38,26458.6191,5925,247.6441569,ETHUSD,7615.55,2843.49,26217390413,246.32
2019-06-07,41,CBSE,249.47,251.17,247.19,248.89,7933.205565,3480,249.2047263,ETHUSD,7742.1,2873.34,26581663260,246.38
2019-06-10,41,CBSE,247.75,249.38,244.26,245.11,16721.48499,4540,246.4313042,ETHUSD,7823.17,2886.73,24672828578,234.15
2019-06-11,39,CBSE,245.16,251.37,243.01,248.85,27569.2598,6008,247.5927696,ETHUSD,7822.57,2885.72,26297325019,245.11
2019-06-12,51,CBSE,262.89,264.75,258.3,259.99,31717.55919,6769,261.2485143,ETHUSD,7792.72,2879.84,26090193635,248.85
2019-06-13,42,CBSE,259.99,262.49,254.2,255.4,101098.8872,22356,259.1476922,ETHUSD,7837.13,2891.64,27568882097,259.99
2019-06-14,51,CBSE,255.08,266.21,253.99,263.8,110520.5538,21699,258.1969597,ETHUSD,7796.66,2886.98,27144233035,255.4
2019-06-17,62,CBSE,268.44,275.93,267.69,273.97,86941.05777,22930,272.3821672,ETHUSD,7845.02,2889.67,28730739929,268.51
2019-06-18,54,CBSE,264.27,267.76,263.36,267.32,16980.24062,4291,265.9307238,ETHUSD,7953.88,2917.75,29075955331,273.97
2019-06-19,50,CBSE,267.18,270.07,265,268.79,74908.43599,13871,267.5942307,ETHUSD,7987.32,2926.46,28216787936,267.32
2019-06-20,55,CBSE,272,285,272,280.02,80398.52653,14614,279.9350975,ETHUSD,8051.34,2954.18,28662304286,268.79
2019-06-21,64,CBSE,296.79,308,293.46,303.94,107199.9667,27402,303.0542706,ETHUSD,8031.71,2950.46,29062957236,280.02
2019-06-24,59,CBSE,311,313.32,309.22,313.15,23162.0592,7390,311.1216039,ETHUSD,8005.7,2945.35,32863219243,306.82
2019-06-25,46,CBSE,316.59,336.69,314.34,333.91,94680.06543,22119,326.5874997,ETHUSD,7884.72,2917.38,33154422292,313.15
2019-06-26,61,CBSE,334.57,364.49,308,334.86,452426.6886,115416,340.2584369,ETHUSD,7909.97,2913.78,33909642985,333.91
2019-06-27,48,CBSE,333.31,333.32,273.5,293.47,425974.9982,100965,299.0615537,ETHUSD,7967.76,2924.92,36033928259,334.86
2019-06-28,51,CBSE,309.38,309.53,291.25,297.8,48119.78344,13253,299.5877365,ETHUSD,8006.24,2941.76,31578278682,293.47
2019-07-01,50,CBSE,293.72,296.24,275.51,278.53,61660.65666,10494,283.4374061,ETHUSD,8091.16,2964.33,31176379855,290.07
2019-07-02,51,CBSE,291.25,298.19,291.08,296.96,28050.62911,7726,295.4652957,ETHUSD,8109.09,2973.01,31498970007,278.53
2019-07-03,41,CBSE,296.88,303.83,289.61,301.79,77604.52114,24517,295.9297896,ETHUSD,8170.23,2995.82,30959350149,296.96
2019-07-05,45,CBSE,287.83,295.07,287.52,293.45,17465.16771,5678,293.1529483,ETHUSD,8161.79,2990.41,30439535097,285.59
2019-07-08,52,CBSE,313.23,318.6,310.91,316.1,30322.43467,8192,314.8107217,ETHUSD,8098.38,2975.95,32585483973,306.02
2019-07-09,58,CBSE,307.95,314.98,307.05,310.95,32525.07438,7601,311.6867412,ETHUSD,8141.73,2979.63,33325496554,316.1
2019-07-10,66,CBSE,310.94,311.91,281.3,288.64,155380.9886,33995,293.9856802,ETHUSD,8202.53,2993.07,32850299632,310.95
2019-07-11,28,CBSE,270.21,276,262.88,268.68,138985.0819,32275,270.3255075,ETHUSD,8196.04,2999.91,30956973577,288.64
2019-07-12,34,CBSE,275.62,276.34,270.63,272,14264.33476,3737,273.4578653,ETHUSD,8244.14,3013.77,28636795383,268.68
2019-07-15,55,CBSE,228.2,234.58,225.44,228.64,38162.25564,6619,229.5985633,ETHUSD,8258.19,3014.3,24246464997,220.5
2019-07-16,50,CBSE,198.92,203.47,193.7,198.48,61327.80397,10584,198.1334298,ETHUSD,8222.8,3004.04,24761194859,228.64
2019-07-17,52,CBSE,211.55,219.76,206.68,218.8,32437.93747,6713,212.6293961,ETHUSD,8185.21,2984.42,21404242629,198.48
2019-07-18,49,CBSE,226.29,226.78,221.36,222.11,23305.13049,4438,223.6791019,ETHUSD,8207.24,2995.11,22555777896,218.8
2019-07-19,36,CBSE,221.3,229,219.98,228.36,23663.23031,5629,224.4430302,ETHUSD,8146.49,2976.61,24469199433,222.11
2019-07-22,57,CBSE,217.13,217.39,214.38,216.31,8918.873613,3207,215.7898944,ETHUSD,8204.14,2985.03,24197616726,224.75
2019-07-23,33,CBSE,216.3,219.11,208.43,211.93,111716.887,18512,213.2055744,ETHUSD,8251.4,3005.47,23300408113,216.31
2019-07-24,31,CBSE,216.55,226.22,215.19,221.38,46208.26813,5786,221.8803947,ETHUSD,8321.5,3019.56,22833250656,211.93
2019-07-25,30,CBSE,219.29,219.29,212.69,215.31,24789.99721,5033,215.2349249,ETHUSD,8238.54,3003.67,23289112075,221.38
2019-07-26,44,CBSE,215.34,222.12,213.25,219.35,50022.71932,14908,217.9352965,ETHUSD,8330.21,3025.86,23512755316,215.31
2019-07-29,49,CBSE,210.7,211.45,204,206.65,14437.54198,3583,207.060631,ETHUSD,8293.33,3020.97,22676505895,213.01
2019-07-30,78,CBSE,209.8,213.15,209.53,211.89,12026.93453,3179,211.9150382,ETHUSD,8273.61,3013.18,22532332968,206.65
2019-07-31,49,CBSE,218.68,219.3,211,213.69,20091.24066,4489,215.1642758,ETHUSD,8175.42,2980.38,22459680356,211.89
2019-08-01,49,CBSE,217.53,217.77,215.77,216.4,9996.951837,2828,216.6443059,ETHUSD,8111.12,2953.56,23395542241,213.69
2019-08-02,42,CBSE,216.39,222.77,214.82,217.8,66929.25025,15729,218.6447155,ETHUSD,8004.07,2932.05,23212512549,216.4
2019-08-05,35,CBSE,232.91,232.91,226.71,227.88,19584.01396,4164,229.0638793,ETHUSD,7726.04,2844.74,23801827045,228.89
